npdes_id,frs_id,city,state,zip,watershed_,latitude,longitude,facility_t,major_mino,cso_outfal,median_hou,poverty_ra,white_alon,state_fips,city_name_,GISJOIN,INTPTLAT,INTPTLON,good_LAT,good_LON,lat_long_s,OBJECTID,STATE_2,STATE_FI_1,CD_2DIG,STATE_CODE,CLIMDIV,CD_NEW,FIPS_CD,NCDC_GEO_I,NAME,ST_ABBRV,SHAPE_AREA,SHAPE_LEN,fid,pctChg3day
IN0020044,"110000731904",ALEXANDRIA,IN,"46001","51202010405",40.263120000000001,-85.704620000000006,POTW,M,"3","55330",25.300000000000001,98.299999999999997,"18",alexandria,G18000910,40.258394500000001,-85.676129099999997,40.258394500000001,-85.676129099999997,NHGIS,"168",Indiana,"18","5","12","1205","5","1805",78.000000000000000,CENTRAL,IN,0.000000000000000,0.000000000000000,7045,"70"
IN0032476,"110006645434",ANDERSON,IN,"46011","51202010310",40.112693999999998,-85.717388999999997,POTW,M,"17","37038",23.800000000000001,78.000000000000000,"18",anderson,G18001468,40.089765600000000,-85.689448499999997,40.089765600000000,-85.689448499999997,NHGIS,"168",Indiana,"18","5","12","1205","5","1805",78.000000000000000,CENTRAL,IN,0.000000000000000,0.000000000000000,7176,"63"
IN0021245,"110006645489",BROWNSBURG,IN,"46112","51202011302",39.838611000000000,-86.406389000000004,POTW,M,"2","78877",3.500000000000000,89.000000000000000,"18",brownsburg,G18008416,39.832722699999998,-86.380621399999995,39.832722699999998,-86.380621399999995,NHGIS,"168",Indiana,"18","5","12","1205","5","1805",78.000000000000000,CENTRAL,IN,0.000000000000000,0.000000000000000,7441,"50"
IN0022560,"110028082036",CHESTERFIELD,IN,"46017","51202010308",40.113450000000000,-85.593130000000002,POTW,N,"1","44476",14.600000000000000,97.700000000000003,"18",chesterfield,G18012376,40.113040499999997,-85.594272099999998,40.113040499999997,-85.594272099999998,NHGIS,"168",Indiana,"18","5","12","1205","5","1805",78.000000000000000,CENTRAL,IN,0.000000000000000,0.000000000000000,7177,"76"
IN0032573,"110000569590",COLUMBUS,IN,"47201","51202050606",39.198056000000001,-85.923610999999994,POTW,M,"3","63405",13.800000000000001,79.700000000000003,"18",columbus,G18014734,39.208940400000003,-85.918096199999994,39.208940400000003,-85.918096199999994,NHGIS,"168",Indiana,"18","5","12","1205","5","1805",78.000000000000000,CENTRAL,IN,0.000000000000000,0.000000000000000,7691,"55"
IN0032719,"110002041175",ELWOOD,IN,"46036","51202010502",40.267899999999997,-85.849900000000005,POTW,M,"15","41777",19.100000000000001,97.799999999999997,"18",elwood,G18021070,40.274459700000001,-85.836854400000007,40.274459700000001,-85.836854400000007,NHGIS,"168",Indiana,"18","5","12","1205","5","1805",78.000000000000000,CENTRAL,IN,0.000000000000000,0.000000000000000,6923,"81"
IN0021105,"110006766678",FAIRMOUNT,IN,"46928","51201030504",40.422660000000000,-85.649314000000004,POTW,N,"16","44688",19.600000000000001,95.700000000000003,"18",fairmount,G18022432,40.417255599999997,-85.647715700000006,40.417255599999997,-85.647715700000006,NHGIS,"168",Indiana,"18","5","12","1205","5","1805",78.000000000000000,CENTRAL,IN,0.000000000000000,0.000000000000000,6923,"81"
IN0020958,"110006679905",FORTVILLE,IN,"46040","51202010808",39.933999999999997,-85.862099999999998,POTW,N,"12","63785",3.000000000000000,93.099999999999994,"18",fortville,G18024286,39.924807399999999,-85.846347800000004,39.924807399999999,-85.846347800000004,NHGIS,"168",Indiana,"18","5","12","1205","5","1805",78.000000000000000,CENTRAL,IN,0.000000000000000,0.000000000000000,7176,"63"
IN0022934,"110000576573",FRANKFORT,IN,"46041","51201070305",40.298805999999999,-86.506805999999997,POTW,M,"1","41120",17.800000000000001,87.099999999999994,"18",frankfort,G18025324,40.281025300000003,-86.521254499999998,40.281025300000003,-86.521254499999998,NHGIS,"168",Indiana,"18","5","12","1205","5","1805",78.000000000000000,CENTRAL,IN,0.000000000000000,0.000000000000000,6920,"56"
IN0020133,"110006545051",GREENSBURG,IN,"47240","51202060301",39.326721999999997,-85.486305999999999,POTW,M,"1","54099",9.699999999999999,94.900000000000006,"18",greensburg,G18029718,39.351018500000002,-85.501189199999999,39.351018500000002,-85.501189199999999,NHGIS,"168",Indiana,"18","5","12","1205","5","1805",78.000000000000000,CENTRAL,IN,0.000000000000000,0.000000000000000,7693,"88"
IN0023183,"110011829129",INDIANAPOLIS,IN,46221-2009,"51202011205",39.726900000000001,-86.192899999999995,POTW,M,"133","47873",18.000000000000000,60.899999999999999,"18",indianapolis,G18036003,39.776664400000001,-86.145935499999993,39.776664400000001,-86.145935499999993,NHGIS,"168",Indiana,"18","5","12","1205","5","1805",78.000000000000000,CENTRAL,IN,0.000000000000000,0.000000000000000,7442,"51"
IN0032875,"110000574496",KOKOMO,IN,46901-6121,"51201070109",40.476349999999996,-86.150700000000001,POTW,M,"30","45797",18.600000000000001,83.700000000000003,"18",kokomo,G18040392,40.464011100000000,-86.127349300000006,40.464011100000000,-86.127349300000006,NHGIS,"168",Indiana,"18","5","12","1205","5","1805",78.000000000000000,CENTRAL,IN,0.000000000000000,0.000000000000000,6921,"59"
IN0025585,"110000578866",MARION,IN,46952-2158,"51201030601",40.579500000000003,-85.658699999999996,POTW,M,"9","32977",25.699999999999999,78.700000000000003,"18",marion,G18046908,40.549985599999999,-85.660420099999996,40.549985599999999,-85.660420099999996,NHGIS,"168",Indiana,"18","5","12","1205","5","1805",78.000000000000000,CENTRAL,IN,0.000000000000000,0.000000000000000,6747,"91"
IN0020168,"110006645719",NOBLESVILLE,IN,46060-3254,"51202010705",40.038035000000001,-86.020437999999999,POTW,M,"7","82218",6.500000000000000,89.500000000000000,"18",noblesville,G18054180,40.035299100000003,-86.000163400000005,40.035299100000003,-86.000163400000005,NHGIS,"168",Indiana,"18","5","12","1205","5","1805",78.000000000000000,CENTRAL,IN,0.000000000000000,0.000000000000000,7175,"54"
IN0021202,"110000731977",PLAINFIELD,IN,"46168","51202011306",39.691194000000003,-86.395194000000004,POTW,M,"5","61046",9.100000000000000,81.700000000000003,"18",plainfield,G18060246,39.693192600000003,-86.371984699999999,39.693192600000003,-86.371984699999999,NHGIS,"168",Indiana,"18","5","12","1205","5","1805",78.000000000000000,CENTRAL,IN,0.000000000000000,0.000000000000000,7441,"50"
IN0020907,"110006679898",ROSSVILLE,IN,"46065","51201070204",40.424560000000000,-86.594949999999997,POTW,N,"2","51935",10.300000000000001,98.099999999999994,"18",rossville,G18066150,40.419617299999999,-86.595787400000006,40.419617299999999,-86.595787400000006,NHGIS,"168",Indiana,"18","5","12","1205","5","1805",78.000000000000000,CENTRAL,IN,0.000000000000000,0.000000000000000,6920,"56"
IN0021270,"110000759670",RUSHVILLE,IN,"46173","51202050403",39.604550000000003,-85.453770000000006,POTW,M,"2","48648",16.199999999999999,94.000000000000000,"18",rushville,G18066438,39.617108100000003,-85.446308200000004,39.617108100000003,-85.446308200000004,NHGIS,"168",Indiana,"18","5","12","1205","5","1805",78.000000000000000,CENTRAL,IN,0.000000000000000,0.000000000000000,7561,"85"
IN0032972,"110000761710",SPEEDWAY,IN,46222-3251,"51202011110",39.771610000000003,-86.233279999999993,POTW,M,"2","42188",19.300000000000001,62.700000000000003,"18",speedway,G18071828,39.793698300000003,-86.247541799999993,39.793698300000003,-86.247541799999993,NHGIS,"168",Indiana,"18","5","12","1205","5","1805",78.000000000000000,CENTRAL,IN,0.000000000000000,0.000000000000000,7441,"50"
IN0024562,"110011979403",SUMMITVILLE,IN,"46070","51202010403",40.321139000000002,-85.664833000000002,POTW,N,"3","50677",18.600000000000001,96.000000000000000,"18",summitville,G18074132,40.336012699999998,-85.643486999999993,40.336012699999998,-85.643486999999993,NHGIS,"168",Indiana,"18","5","12","1205","5","1805",78.000000000000000,CENTRAL,IN,0.000000000000000,0.000000000000000,7045,"70"
IN0021474,"110002045377",TIPTON,IN,"46072","51202010605",40.282938999999999,-86.026979999999995,POTW,M,"7","52538",11.100000000000000,94.500000000000000,"18",tipton,G18075986,40.282033499999997,-86.042326200000005,40.282033499999997,-86.042326200000005,NHGIS,"168",Indiana,"18","5","12","1205","5","1805",78.000000000000000,CENTRAL,IN,0.000000000000000,0.000000000000000,6922,"67"
IN0022535,"110006766552",CENTERVILLE,IN,"47330","50800030303",39.825606000000001,-85.005270999999993,POTW,N,"1","47045",17.399999999999999,94.599999999999994,"18",centerville,G18011836,39.821987100000001,-84.999250099999998,39.821987100000001,-84.999250099999998,NHGIS,"169",Indiana,"18","6","12","1206","6","1806",79.000000000000000,EAST CENTRAL,IN,0.000000000000000,0.000000000000000,7299,"95"
IN0032336,"110000736703",CONNERSVILLE,IN,47331-1926,"50800030404",39.643388999999999,-85.132593999999997,POTW,M,"5","34201",26.800000000000001,94.599999999999994,"18",connersville,G18014932,39.658023200000002,-85.141747100000003,39.658023200000002,-85.141747100000003,NHGIS,"169",Indiana,"18","6","12","1206","6","1806",79.000000000000000,EAST CENTRAL,IN,0.000000000000000,0.000000000000000,7299,"95"
IN0021652,"110009975205",EATON,IN,47338-9434,"51201030404",40.346381999999998,-85.354331000000002,POTW,N,"2","42014",13.400000000000000,97.599999999999994,"18",eaton,G18020080,40.326891600000003,-85.357028999999997,40.326891600000003,-85.357028999999997,NHGIS,"169",Indiana,"18","6","12","1206","6","1806",79.000000000000000,EAST CENTRAL,IN,0.000000000000000,0.000000000000000,7047,"94"
IN0021628,"110006645611",HARTFORD CITY,IN,"47348","51201030301",40.435400000000001,-85.384000000000000,POTW,M,"17","34850",15.900000000000000,98.000000000000000,"18",hartford city,G18032242,40.453659100000003,-85.373184400000000,40.453659100000003,-85.373184400000000,NHGIS,"169",Indiana,"18","6","12","1206","6","1806",79.000000000000000,EAST CENTRAL,IN,0.000000000000000,0.000000000000000,6925,"105"
IN0020770,"110040094260",MIDDLETOWN,IN,"47356","51202010803",40.052335999999997,-85.537325999999993,POTW,N,"3","51581",15.300000000000001,96.700000000000003,"18",middletown,G18049014,40.059400199999999,-85.539664099999996,40.059400199999999,-85.539664099999996,NHGIS,"169",Indiana,"18","6","12","1206","6","1806",79.000000000000000,EAST CENTRAL,IN,0.000000000000000,0.000000000000000,7177,"76"
IN0020117,"110009975492",MONTPELIER,IN,"47359","51201020301",40.550800000000002,-84.896100000000004,POTW,N,"4","39313",20.000000000000000,89.900000000000006,"18",montpelier,G18050796,40.549421199999998,-85.287416300000004,40.549421199999998,-85.287416300000004,NHGIS,"169",Indiana,"18","6","12","1206","6","1806",79.000000000000000,EAST CENTRAL,IN,0.000000000000000,0.000000000000000,6748,"117"
IN0025631,"110000565022",MUNCIE,IN,47304-4710,"51202010305",40.185138999999999,-85.440194000000005,POTW,M,"25","33944",31.000000000000000,83.099999999999994,"18",muncie,G18051876,40.198825700000000,-85.395059500000002,40.198825700000000,-85.395059500000002,NHGIS,"169",Indiana,"18","6","12","1206","6","1806",79.000000000000000,EAST CENTRAL,IN,0.000000000000000,0.000000000000000,7047,"94"
IN0023914,"110005973964",NEW CASTLE,IN,47362-1226,"51202040103",39.913376999999997,-85.394362000000001,POTW,M,"8","38545",22.500000000000000,95.099999999999994,"18",new castle,G18052740,39.919835399999997,-85.370063999999999,39.919835399999997,-85.370063999999999,NHGIS,"169",Indiana,"18","6","12","1206","6","1806",79.000000000000000,EAST CENTRAL,IN,0.000000000000000,0.000000000000000,7298,"85"
IN0020095,"110006645728",PORTLAND,IN,47371-8228,"51201020102",40.416600000000003,-84.981600000000000,POTW,M,"16","38281",15.500000000000000,93.500000000000000,"18",portland,G18061236,40.437662199999998,-84.983484899999993,40.437662199999998,-84.983484899999993,NHGIS,"169",Indiana,"18","6","12","1206","6","1806",79.000000000000000,EAST CENTRAL,IN,0.000000000000000,0.000000000000000,6926,"107"
IN0024406,"110009979149",REDKEY,IN,"47373","51201030205",40.344943999999998,-85.153889000000007,POTW,N,"6","34046",21.199999999999999,96.599999999999994,"18",redkey,G18063450,40.348303999999999,-85.153934399999997,40.348303999999999,-85.153934399999997,NHGIS,"169",Indiana,"18","6","12","1206","6","1806",79.000000000000000,EAST CENTRAL,IN,0.000000000000000,0.000000000000000,6926,"107"
IN0025615,"110003070836",RICHMOND,IN,"47374","50800030707",39.806955000000002,-84.908443000000005,POTW,M,"6","39724",20.300000000000001,83.500000000000000,"18",richmond,G18064260,39.832085900000003,-84.890916700000005,39.832085900000003,-84.890916700000005,NHGIS,"169",Indiana,"18","6","12","1206","6","1806",79.000000000000000,EAST CENTRAL,IN,0.000000000000000,0.000000000000000,7180,"105"
IN0020001,"110009738855",RIDGEVILLE,IN,"47380","51201030203",40.286555999999997,-85.023194000000004,POTW,N,"3","37625",23.699999999999999,96.500000000000000,"18",ridgeville,G18064422,40.291553700000001,-85.028613199999995,40.291553700000001,-85.028613199999995,NHGIS,"169",Indiana,"18","6","12","1206","6","1806",79.000000000000000,EAST CENTRAL,IN,0.000000000000000,0.000000000000000,7048,"99"
IN0022420,"110010758359",BOONVILLE,IN,"47601","51402011101",38.047778000000001,-87.290110999999996,POTW,M,"2","43060",12.100000000000000,94.200000000000003,"18",boonville,G18006616,38.046655299999998,-87.282280000000000,38.046655299999998,-87.282280000000000,NHGIS,"170",Indiana,"18","7","12","1207","7","1807",80.000000000000000,SOUTHWEST,IN,0.000000000000000,0.000000000000000,8869,"91"
IN0033073,"110003090315",EVANSVILLE,IN,"47713","51402020401",37.957299999999996,-87.572999999999993,POTW,M,"8","40178",21.800000000000001,80.599999999999994,"18",evansville,G18022000,37.987736599999998,-87.534705299999999,37.987736599999998,-87.534705299999999,NHGIS,"170",Indiana,"18","7","12","1207","7","1807",80.000000000000000,SOUTHWEST,IN,0.000000000000000,0.000000000000000,8869,"91"
IN0035696,"110002082022",MOUNT VERNON,IN,"47620","51402020605",37.924083000000003,-87.910639000000003,POTW,M,"3","52031",17.500000000000000,90.099999999999994,"18",mount vernon,G18051732,37.936987600000002,-87.895860799999994,37.936987600000002,-87.895860799999994,NHGIS,"170",Indiana,"18","7","12","1207","7","1807",80.000000000000000,SOUTHWEST,IN,0.000000000000000,0.000000000000000,8868,"86"
IN0021067,"110009975296",ROCKPORT,IN,"47635","51402010805",37.889167000000000,-87.046389000000005,POTW,N,"1","41357",22.199999999999999,91.599999999999994,"18",rockport,G18065484,37.889917699999998,-87.054243900000003,37.889917699999998,-87.054243900000003,NHGIS,"170",Indiana,"18","7","12","1207","7","1807",80.000000000000000,SOUTHWEST,IN,0.000000000000000,0.000000000000000,8981,"81"
IN0024554,"110006367056",SULLIVAN,IN,"47882","51201111509",39.098827000000000,-87.405713000000006,POTW,M,"5","34402",15.800000000000001,97.500000000000000,"18",sullivan,G18074006,39.097288100000000,-87.407322500000006,39.097288100000000,-87.407322500000006,NHGIS,"170",Indiana,"18","7","12","1207","7","1807",80.000000000000000,SOUTHWEST,IN,0.000000000000000,0.000000000000000,8081,"66"
IN0025658,"110000759698",WASHINGTON,IN,47501-3483,"51202020903",38.653055999999999,-87.198888999999994,POTW,M,"5","41824",17.699999999999999,89.200000000000003,"18",washington,G18080504,38.658225999999999,-87.160361100000003,38.658225999999999,-87.160361100000003,NHGIS,"170",Indiana,"18","7","12","1207","7","1807",80.000000000000000,SOUTHWEST,IN,0.000000000000000,0.000000000000000,8331,"78"
IN0022683,"110006766561",CROTHERSVILLE,IN,"47229","51202070606",38.790416999999998,-85.849000000000004,POTW,N,"4","48958",11.800000000000001,98.700000000000003,"18",crothersville,G18016084,38.794467200000000,-85.840023099999996,38.794467200000000,-85.840023099999996,NHGIS,"171",Indiana,"18","8","12","1208","8","1808",81.000000000000000,SOUTH CENTRAL,IN,0.000000000000000,0.000000000000000,8222,"76"
IN0024023,"110009974974",PAOLI,IN,"47454","51202081302",38.590693999999999,-86.490611000000001,POTW,N,"8","37449",17.600000000000001,97.000000000000000,"18",paoli,G18057780,38.556674500000000,-86.470436899999996,38.556674500000000,-86.470436899999996,NHGIS,"171",Indiana,"18","8","12","1208","8","1808",81.000000000000000,SOUTH CENTRAL,IN,0.000000000000000,0.000000000000000,8333,"67"
IN0024473,"110006523155",SEYMOUR,IN,"47274","51202060502",38.955829999999999,-85.931299999999993,POTW,M,"1","44944",20.000000000000000,82.200000000000003,"18",seymour,G18068832,38.947516100000001,-85.891284700000000,38.947516100000001,-85.891284700000000,NHGIS,"171",Indiana,"18","8","12","1208","8","1808",81.000000000000000,SOUTH CENTRAL,IN,0.000000000000000,0.000000000000000,7969,"70"
IN0021016,"110000731968",TELL CITY,IN,"47586","51402010703",37.957278000000002,-86.774666999999994,POTW,M,"5","44809",15.400000000000000,94.700000000000003,"18",tell city,G18075248,37.953014799999998,-86.759257300000002,37.953014799999998,-86.759257300000002,NHGIS,"171",Indiana,"18","8","12","1208","8","1808",81.000000000000000,SOUTH CENTRAL,IN,0.000000000000000,0.000000000000000,8812,"64"
IN0023302,"110000552786",JEFFERSONVILLE,IN,47130-7708,"51401010904",38.286693999999997,-85.743750000000006,POTW,M,"16","56223",10.199999999999999,80.000000000000000,"18",jeffersonville,G18038358,38.332415400000002,-85.696087300000002,38.332415400000002,-85.696087300000002,NHGIS,"172",Indiana,"18","9","12","1209","9","1809",82.000000000000000,SOUTHEAST,IN,0.000000000000000,0.000000000000000,8450,"80"
IN0025666,"110000570132",MADISON,IN,"47250","51401010302",38.737580000000001,-85.395690000000002,POTW,M,"7","49522",16.500000000000000,87.700000000000003,"18",madison,G18045990,38.758829400000003,-85.397134800000003,38.758829400000003,-85.397134800000003,NHGIS,"172",Indiana,"18","9","12","1209","9","1809",82.000000000000000,SOUTHEAST,IN,0.000000000000000,0.000000000000000,8224,"81"
IN0020451,"110000759661",NORTH VERNON,IN,"47265","51202070404",39.003728000000002,-85.614227000000000,POTW,M,"2","49178",14.900000000000000,93.799999999999997,"18",north vernon,G18055116,39.014722800000001,-85.629915499999996,39.014722800000001,-85.629915499999996,NHGIS,"172",Indiana,"18","9","12","1209","9","1809",82.000000000000000,SOUTHEAST,IN,0.000000000000000,0.000000000000000,7969,"70"
IA0020842,"110010036825",LAKE CITY,IA,"51449","71000060605",42.271141999999998,-94.756300999999993,POTW,N,"1","46853",19.000000000000000,96.299999999999997,"19",lake city,G19042465,42.267637200000003,-94.731046199999994,42.267637200000003,-94.731046199999994,NHGIS,"176",Iowa,"19","4","13","1304","4","1904",86.000000000000000,WEST CENTRAL,IA,0.000000000000000,0.000000000000000,5824,"48"
IA0044130,"110011869246",DES MOINES,IA,50317-1346,"71000081503",41.573639999999997,-93.557820000000007,POTW,M,"1","53525",16.100000000000001,75.799999999999997,"19",des moines,G19021000,41.572589800000003,-93.610242799999995,41.572589800000003,-93.610242799999995,NHGIS,"177",Iowa,"19","5","13","1305","5","1905",87.000000000000000,CENTRAL,IA,0.000000000000000,0.000000000000000,6096,"64"
IA0035947,"110001123203",CLINTON,IA,"52732","70801010204",41.864193999999998,-90.177471999999995,POTW,M,"10","51688",13.100000000000000,93.599999999999994,"19",clinton,G19014430,41.842365200000003,-90.242815800000002,41.842365200000003,-90.242815800000002,NHGIS,"178",Iowa,"19","6","13","1306","6","1906",88.000000000000000,EAST CENTRAL,IA,0.000000000000000,0.000000000000000,6106,"8"
IA0023434,"110000789479",MUSCATINE,IA,"527610000","70801010701",41.407499000000001,-91.071912999999995,POTW,M,"5","58453",9.600000000000000,90.400000000000006,"19",muscatine,G19055110,41.419058000000000,-91.067946100000000,41.419058000000000,-91.067946100000000,NHGIS,"178",Iowa,"19","6","13","1306","6","1906",88.000000000000000,EAST CENTRAL,IA,0.000000000000000,0.000000000000000,6214,"5"
IA0043079,"110005759465",BURLINGTON,IA,"52601","70801041502",40.798639999999999,-91.098420000000004,POTW,M,"12","47540",20.699999999999999,87.400000000000006,"19",burlington,G19009550,40.807102000000000,-91.123676099999997,40.807102000000000,-91.123676099999997,NHGIS,"181",Iowa,"19","9","13","1309","9","1909",91.000000000000000,SOUTHEAST,IA,0.000000000000000,0.000000000000000,6798,"18"
IA0027219,"110002040666",FORT MADISON,IA,52627-4248,"70801041705",40.628528000000003,-91.304389000000000,POTW,M,"9","42694",15.900000000000000,93.700000000000003,"19",fort madison,G19028605,40.621041499999997,-91.350234000000000,40.621041499999997,-91.350234000000000,NHGIS,"181",Iowa,"19","9","13","1309","9","1909",91.000000000000000,SOUTHEAST,IA,0.000000000000000,0.000000000000000,7029,"17"
IA0042609,"110043869016",KEOKUK,IA,"52632","70801041806",40.389277999999997,-91.381833000000000,POTW,M,"9","39779",21.500000000000000,88.900000000000006,"19",keokuk,G19040845,40.409546100000000,-91.402511000000004,40.409546100000000,-91.402511000000004,NHGIS,"181",Iowa,"19","9","13","1309","9","1909",91.000000000000000,SOUTHEAST,IA,0.000000000000000,0.000000000000000,7161,"15"
IA0058611,"110001362034",OTTUMWA,IA,52501-3508,"71000090709",41.005471999999997,-92.401527999999999,POTW,M,"10","41722",16.600000000000001,83.200000000000003,"19",ottumwa,G19060465,41.022251300000001,-92.423263100000000,41.022251300000001,-92.423263100000000,NHGIS,"181",Iowa,"19","9","13","1309","9","1909",91.000000000000000,SOUTHEAST,IA,0.000000000000000,0.000000000000000,6776,"29"
IA0047961,"110010033089",WAPELLO,IA,"526530000","70802091104",41.174019999999999,-91.177790000000002,POTW,N,"2","66429",8.199999999999999,91.200000000000003,"19",wapello,G19082200,41.177247999999999,-91.187372400000001,41.177247999999999,-91.187372400000001,NHGIS,"181",Iowa,"19","9","13","1309","9","1909",91.000000000000000,SOUTHEAST,IA,0.000000000000000,0.000000000000000,6632,"18"
KS0039128,"110006367083",ATCHISON,KS,66002-2424,"102400110301",39.532358000000002,-95.114635000000007,NON-POTW,M,"8","46465",18.199999999999999,86.599999999999994,"20",atchison,G20002900,39.562552400000001,-95.136610899999994,39.562552400000001,-95.136610899999994,NHGIS,"184",Kansas,"20","3","14","1403","3","2003",94.000000000000000,NORTHEAST,KS,0.000000000000000,0.000000000000000,7939,"38"
KS0038563,"110017592292",KANSAS CITY,KS,"661181127","102701040607",39.112197999999999,-94.610567000000003,POTW,M,"66","45665",19.800000000000001,56.899999999999999,"20",kansas city,G20036000,39.122538900000002,-94.741781300000000,39.122538900000002,-94.741781300000000,NHGIS,"184",Kansas,"20","3","14","1403","3","2003",94.000000000000000,NORTHEAST,KS,0.000000000000000,0.000000000000000,8200,"52"
KS0042722,"110000574708",TOPEKA,KS,66616-1327,"102701020903",39.071550000000002,-95.643079999999998,POTW,M,"6","47999",14.400000000000000,78.400000000000006,"20",topeka,G20071000,39.034680000000002,-95.694825100000003,39.034680000000002,-95.694825100000003,NHGIS,"187",Kansas,"20","6","14","1406","6","2006",97.000000000000000,EAST CENTRAL,KS,0.000000000000000,0.000000000000000,8196,"72"
MD0067407,"110019881118",CUMBERLAND,MD,21502-,"20700020302",39.644089999999998,-78.779120000000006,POTW,N,"20","36145",23.500000000000000,89.900000000000006,"24",cumberland,G24021325,39.651901700000003,-78.758377800000005,39.651901700000003,-78.758377800000005,NHGIS,"192",Maryland,"24","7","18","1807","7","2407",102.000000000000000,APPALACHIAN MOUNTAIN,MD,0.000000000000000,0.000000000000000,6807,"54"
MD0067423,"110006643560",FROSTBURG,MD,"21532","20700020301",39.655555999999997,-78.930555999999996,POTW,N,"14","42699",23.199999999999999,80.400000000000006,"24",frostburg,G24030900,39.650523200000002,-78.926792599999999,39.650523200000002,-78.926792599999999,NHGIS,"192",Maryland,"24","7","18","1807","7","2407",102.000000000000000,APPALACHIAN MOUNTAIN,MD,0.000000000000000,0.000000000000000,6943,"58"
MD0067547,"110008494931",LAVALE,MD,"21504",NA,39.644592000000003,-78.819801999999996,POTW,N,"3","67382",6.800000000000000,94.000000000000000,"24",lavale,G24046075,39.650858599999999,-78.816838300000001,39.650858599999999,-78.816838300000001,NHGIS,"192",Maryland,"24","7","18","1807","7","2407",102.000000000000000,APPALACHIAN MOUNTAIN,MD,0.000000000000000,0.000000000000000,6807,"54"
MD0067384,"110011128617",WESTERNPORT,MD,"21562","20700020302",39.485278000000001,-79.041667000000004,NON-POTW,N,"2","42014",18.699999999999999,99.200000000000003,"24",westernport,G24082750,39.487328599999998,-79.041590600000006,39.487328599999998,-79.041590600000006,NHGIS,"192",Maryland,"24","7","18","1807","7","2407",102.000000000000000,APPALACHIAN MOUNTAIN,MD,0.000000000000000,0.000000000000000,7063,"60"
DC0021199,"110029030144",WASHINGTON,DC,20032-5212,"20700100301",38.813724000000001,-77.027198999999996,POTW,M,"54","86420",16.199999999999999,41.299999999999997,"11",washington,G11050000,38.904247400000003,-77.016516699999997,38.904247400000003,-77.016516699999997,NHGIS,"195",Maryland,"24","4","18","1804","4","2404",105.000000000000000,UPPER SOUTHERN,MD,0.000000000000000,0.000000000000000,7469,"46"
MD0021636,"110003515866",CAMBRIDGE,MD,"21613","20600050502",38.564166999999998,-76.057221999999996,POTW,M,"7","43120",21.300000000000001,42.399999999999999,"24",cambridge,G24012400,38.554063399999997,-76.077116500000002,38.554063399999997,-76.077116500000002,NHGIS,"197",Maryland,"24","2","18","1802","2","2402",107.000000000000000,CENTRAL EASTERN SHORE,MD,0.000000000000000,0.000000000000000,7326,"38"
MD0021571,"110002064042",SALISBURY,MD,21801-8488,"20801100303",38.356943999999999,-75.625000000000000,POTW,M,"2","41905",24.699999999999999,49.100000000000001,"24",salisbury,G24069925,38.375198099999999,-75.586555399999995,38.375198099999999,-75.586555399999995,NHGIS,"198",Maryland,"24","1","18","1801","1","2401",108.000000000000000,SOUTHEASTERN SHORE,MD,0.000000000000000,0.000000000000000,7590,"11"
VA0087068,"110010913119",ALEXANDRIA,VA,"22314","20700100301",38.804560000000002,-77.043030000000002,POTW,M,"4","100939",10.300000000000001,62.200000000000003,"51",alexandria,G51001000,38.819251100000002,-77.083669499999999,38.819251100000002,-77.083669499999999,NHGIS,"200",Virginia,"51","4","44","4404","4","5104",110.000000000000000,NORTHERN,VA,0.000000000000000,0.000000000000000,7469,"46"
VA0063177,"110000540424",RICHMOND,VA,23224-2302,"20802060101",37.519606000000003,-77.422803000000002,POTW,M,"29","47250",23.199999999999999,45.500000000000000,"51",richmond,G51067000,37.531399000000000,-77.476008500000006,37.531399000000000,-77.476008500000006,NHGIS,"202",Virginia,"51","2","44","4402","2","5102",112.000000000000000,EASTERN PIEDMONT,VA,0.000000000000000,0.000000000000000,8356,"-8"
VA0024970,"110000912727",LYNCHBURG,VA,24504-3603,"20802030305",37.396410000000003,-79.113829999999993,POTW,M,"36","46409",19.500000000000000,65.000000000000000,"51",lynchburg,G51047672,37.399016099999997,-79.195458200000004,37.399016099999997,-79.195458200000004,NHGIS,"203",Virginia,"51","3","44","4403","3","5103",113.000000000000000,WESTERN PIEDMONT,VA,0.000000000000000,0.000000000000000,8595,"106"
KY0020711,"110000732235",HENDERSON,KY,"42420","51402020401",37.818333000000003,-87.623056000000005,POTW,M,"15","39887",22.699999999999999,83.200000000000003,"21",henderson,G21035866,37.840225799999999,-87.579795099999998,37.840225799999999,-87.579795099999998,NHGIS,"205",Kentucky,"21","1","15","1501","1","2101",115.000000000000000,WESTERN,KY,0.000000000000000,0.000000000000000,8869,"91"
KY0021440,"110006644854",MORGANFIELD,KY,"42437","51402030201",37.675570000000000,-87.832430000000002,POTW,M,"2","38228",14.100000000000000,79.000000000000000,"21",morganfield,G21053472,37.688894599999998,-87.881394499999999,37.688894599999998,-87.881394499999999,NHGIS,"205",Kentucky,"21","1","15","1501","1","2101",115.000000000000000,WESTERN,KY,0.000000000000000,0.000000000000000,9106,"79"
